hospital_name,hospital_city,hospital_state,hospital_address,procedure_category,procedure_name,cpt_code,payer,plan,negotiated_dollar,discounted_cash,gross_charge,setting,billing_class
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/ contrast),73722,CIGNA MEDICARE ADVANTAGE,CIGNA HEALTHSPRING MEDICARE ADVANTAGE,826.61,2351.05,3617.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Thoracic),MRI Thoracic Spine (w/o & w/ contrast),72157,MULTIPLAN,MULTIPLAN,3648.0,2496.0,3840.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Chest X-Ray,Chest X-Ray (1 view),71045,AMERIHEALTH CARITAS MEDICAID,AMERIHEALTH CARITAS MEDICAID,,9922.38,15265.2,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o & w/ contrast),73723,CIGNA MEDICARE ADVANTAGE,CIGNA HEALTHSPRING MEDICARE ADVANTAGE,373.65,2639.65,4061.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Head / Brain,CT Head/Brain (w/o contrast),70450,BLUE CROSS - MN,HIGHMARK BCBS,424.86,882.05,1357.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,BLUE DISTINCTION TRANSPLANT,HIGHMARK BCBS,892.41,3388.45,5213.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/o & w/ contrast),71270,PRIME HEALTH SERVICES,PRIME HEALTH SERVICES,2497.55,1708.85,2629.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/o & w/ contrast),72158,BLUE CROSS - WI (ANTHEM),HIGHMARK BCBS,1372.12,2496.0,3840.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,BLUE CROSS - NV (ANTHEM),HIGHMARK BCBS,892.41,2258.75,3475.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Cervical),MRI Cervical Spine (w/o contrast),72141,BLUE CROSS - UT (REGENCE),HIGHMARK BCBS,780.59,1612.65,2481.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o & w/ contrast),73723,BLUE CROSS - RI,HIGHMARK BCBS,1847.84,2639.65,4061.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Chest X-Ray,Chest X-Ray (1 view),71045,CIGNA,CIGNA,,9922.38,15265.2,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,AMERIHEALTH CARITAS MEDICAID,AMERIHEALTH CARITAS MEDICAID,,2258.75,3475.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Brain,MRI Brain (w/o & w/ contrast),70553,DEVOTED HEALTH MEDICARE ADVANTAGE,DEVOTED HEALTH MEDICARE ADVANTAGE,373.65,2497.3,3842.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,UNITED HEALTHCARE,UNITED HEALTHCARE,3336.0,2258.75,3475.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Head / Brain,CT Head/Brain (w/o contrast),70450,AMERIHEALTH,INDEPENDENCE BLUE CROSS,,882.05,1357.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Abdomen,MRI Abdomen (w/o contrast),74181,AETNA,AETNA,1736.0,1128.4,1736.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Abdomen,MRI Abdomen (w/o & w/ contrast),74183,ALLWELL PA HEALTH & WELLNESS MEDICARE ADVANTAGE,PA HEALTH & WELLNESS MEDICARE ADVANTAGE,373.65,2434.9,3746.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Cervical),MRI Cervical Spine (w/o & w/ contrast),72156,BLUE SHIELD - DE (HIGHMARK) MEDCIARE ADVANTAGE,HIGHMARK MEDICARE ADVANTAGE,373.65,2496.0,3840.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Chest X-Ray,Chest X-Ray (1 view),71045,BLUE CROSS - WI (ANTHEM),HIGHMARK BCBS,211.3,9922.38,15265.2,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Ultrasound Pelvis,Ultrasound Pelvis (limited),76857,BLUE CROSS - GA (ANTHEM),HIGHMARK BCBS,154.46,257.4,396.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated w/ diff),85025,BLUE CROSS - NE,HIGHMARK BCBS,49.96,169.0,260.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o & w/ contrast),73723,BLUE CROSS - IL ALTERNATE,HIGHMARK BCBS,1847.84,3959.8,6092.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,BLUE SHIELD - ID (REGENCE),HIGHMARK BCBS,892.41,3388.45,5213.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o & w/ contrast),73723,BLUE CROSS - PA (CAPITAL),HIGHMARK BCBS,1847.84,2639.65,4061.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Ultrasound Abdomen,Ultrasound Abdomen (limited),76705,MERITAIN,AETNA,894.3,880.75,1355.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Cervical),MRI Cervical Spine (w/o & w/ contrast),72156,BLUE CROSS - IA (WELLMARK),HIGHMARK BCBS,1376.17,2496.0,3840.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/o contrast),72148,AMERIHEALTH MEDICARE,AMERIHEALTH CARITAS MEDICARE ADVANTAGE,252.9,1612.65,2481.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Ultrasound Abdomen,Ultrasound Abdomen (limited),76705,BLUE CROSS - PA (INDEPENDENCE) MEDICARE ADVANTAGE,INDEPENDENCE BLUE CROSS MEDICARE ADV,111.26,880.75,1355.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated w/ diff),85025,BLUE CROSS - MO (ANTHEM),HIGHMARK BCBS,49.96,1048.94,1613.75,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated w/ diff),85025,BLUE CROSS - PA (CAPITAL),HIGHMARK BCBS,49.96,1048.94,1613.75,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated w/ diff),85025,BLUE SHIELD - ID (REGENCE),HIGHMARK BCBS,49.96,169.0,260.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Head / Brain,CT Head/Brain (w/o contrast),70450,AETNA MEDICARE ADVANTAGE,AETNA MEDICARE ADVANTAGE,,882.05,1357.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Abdomen,MRI Abdomen (w/o contrast),74181,HIGHMARK HEALTH OPTIONS DUAL PLAN,HIGHMARK MEDICARE ADVANTAGE,252.9,1128.4,1736.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/ contrast),73722,BLUE CROSS - MO (ANTHEM),HIGHMARK BCBS,1532.81,3526.9,5426.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated),85027,COVENTRY,COVENTRY ADVANTRA MEDICARE ADVANTAGE,7.76,1141.73,1756.51,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/ contrast),74177,BLUE CROSS - FEDERAL,HIGHMARK BCBS,1410.83,3236.35,4979.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/o & w/ contrast),71270,BLUE SHIELD - NY HIGHMARK NORTHEASTERN,HIGHMARK BCBS,884.24,1708.85,2629.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Ultrasound Abdomen,Ultrasound Abdomen (limited),76705,DELAWARE FIRST HEALTH,DE FIRST HEALTH MEDICAID,179.2,880.75,1355.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/ contrast),73722,BLUE CROSS - NC,HIGHMARK BCBS,1532.81,2351.05,3617.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Thoracic),MRI Thoracic Spine (w/o contrast),72146,BLUE CROSS - TX,HIGHMARK BCBS,780.59,1612.65,2481.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated),85027,BLUE CROSS - ND,HIGHMARK BCBS,41.6,57.2,88.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/ contrast),71260,BLUE CROSS - IL ALTERNATE,HIGHMARK BCBS,717.57,1577.55,2427.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,MERITAIN,AETNA,1876.0,2258.75,3475.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/o contrast),71250,DEVON HEALTH SERVICES,DEVON HEALTH SERVICE,1615.0,1105.0,1700.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated),85027,ALT PAYOR CV MEDPRO,HIGHMARK BCBS,41.6,57.2,88.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Chest X-Ray,Chest X-Ray (1 view),71045,PRIME HEALTH SERVICES,PRIME HEALTH SERVICES,,18779.47,28891.5,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated w/ diff),85025,BLUE CROSS - VT,HIGHMARK BCBS,49.96,169.0,260.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/o & w/ contrast),74178,BLUE CROSS - KY (ANTHEM),HIGHMARK BCBS,1591.78,3892.85,5989.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/o contrast),72148,CIGNA,CIGNA,1535.74,1612.65,2481.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Abdomen,MRI Abdomen (w/o contrast),74181,PRIME HEALTH SERVICES,PRIME HEALTH SERVICES,1649.2,1128.4,1736.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/ contrast),71260,BLUE CROSS - RI,HIGHMARK BCBS,717.57,1577.55,2427.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Ultrasound Abdomen,Ultrasound Abdomen (limited),76705,BLUE SHIELD - DE (HIGHMARK) MEDCIARE ADVANTAGE,HIGHMARK MEDICARE ADVANTAGE,111.26,880.75,1355.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/o & w/ contrast),71270,BLUE CROSS - AR,HIGHMARK BCBS,884.24,1708.85,2629.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,BLUE DISTINCTION TRANSPLANT,HIGHMARK BCBS,892.41,2258.75,3475.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/o contrast),71250,BLUE CROSS - ND,HIGHMARK BCBS,528.51,1105.0,1700.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/o contrast),74176,BLUE CROSS - NV (ANTHEM),HIGHMARK BCBS,652.49,2068.3,3182.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Abdomen,MRI Abdomen (w/o contrast),74181,BLUE CROSS - AL,HIGHMARK BCBS,825.34,1128.4,1736.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/o & w/ contrast),74178,BLUE BENEFIT ADMINISTRATORS OF MASSACHUSETTS,HIGHMARK BCBS,1591.78,3892.85,5989.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/o & w/ contrast),74178,BLUE CROSS - ND,HIGHMARK BCBS,1591.78,3892.85,5989.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o & w/ contrast),73723,AETNA MEDICARE ADVANTAGE,AETNA MEDICARE ADVANTAGE,373.65,2639.65,4061.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Abdomen,MRI Abdomen (w/ contrast),74182,COVENTRY,COVENTRY ADVANTRA MEDICARE ADVANTAGE,373.65,1137.5,1750.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Abdomen,MRI Abdomen (w/ contrast),74182,BLUE CROSS - OK,HIGHMARK BCBS,1433.08,1137.5,1750.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Chest X-Ray,Chest X-Ray (2 views),71046,BLUE SHIELD - ID (REGENCE),HIGHMARK BCBS,142.24,254.15,391.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Brain,MRI Brain (w/o contrast),70551,BLUE CROSS - VA (CAREFIRST),HIGHMARK BCBS,815.12,1535.3,2362.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated w/ diff),85025,MERITAIN,AETNA,,1048.94,1613.75,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated),85027,BLUE CROSS - SD (WELLMARK),HIGHMARK BCBS,41.6,57.2,88.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/ contrast),72149,BLUE CROSS - CO (ANTHEM),HIGHMARK BCBS,1205.51,2468.7,3798.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Cervical),MRI Cervical Spine (w/ contrast),72142,COVENTRY,COVENTRY ADVANTRA MEDICARE ADVANTAGE,373.65,1526.85,2349.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,BLUE SHIELD - WA (REGENCE),HIGHMARK BCBS,892.41,2258.75,3475.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Chest X-Ray,Chest X-Ray (2 views),71046,BLUE CROSS - WI (ANTHEM),HIGHMARK BCBS,142.24,254.15,391.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/ contrast),73722,BLUE CROSS - PA (INDEPENDENCE),INDEPENDENCE BLUE CROSS,,3526.9,5426.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Head / Brain,CT Head/Brain (w/o contrast),70450,BLUE CROSS - WV (HIGHMARK),HIGHMARK BCBS,424.86,882.05,1357.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/o contrast),74176,AETNA MEDICARE ADVANTAGE,AETNA MEDICARE ADVANTAGE,252.9,2068.3,3182.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Chest X-Ray,Chest X-Ray (2 views),71046,BLUE CROSS - NV (ANTHEM),HIGHMARK BCBS,142.24,254.15,391.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated),85027,BLUE CROSS - MS,HIGHMARK BCBS,41.6,57.2,88.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Brain,MRI Brain (w/o contrast),70551,GALAXY HEALTH NETWORK,GALAXY HEALTH NETWORK,2243.9,1535.3,2362.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,TRUSTMARK SMALL BUSINESS BENEFITS,AETNA,1876.0,2258.75,3475.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/o contrast),74176,BLUE CROSS - PA (INDEPENDENCE),INDEPENDENCE BLUE CROSS,,2068.3,3182.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Head / Brain,CT Head/Brain (w/o & w/ contrast),70470,ALT PAYOR CV MEDPRO,HIGHMARK BCBS,731.78,1600.95,2463.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/o contrast),72148,BLUE SHIELD - PA (HIGHMARK),HIGHMARK BCBS,784.64,1612.65,2481.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/ contrast),74177,AETNA,AETNA,3286.14,3236.35,4979.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Brain,MRI Brain (w/o & w/ contrast),70553,BLUE SHIELD - NY HIGHMARK WESTERN,HIGHMARK BCBS,1366.01,2497.3,3842.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated),85027,BLUE CROSS - NE,HIGHMARK BCBS,41.6,57.2,88.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated),85027,BLUE CROSS - CO (ANTHEM),HIGHMARK BCBS,41.6,57.2,88.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated w/ diff),85025,BLUE CROSS - ID,HIGHMARK BCBS,49.96,169.0,260.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/ contrast),73722,BLUE CROSS - SC,HIGHMARK BCBS,1532.81,2351.05,3617.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/ contrast),71260,PRIME HEALTH SERVICES,PRIME HEALTH SERVICES,2305.65,1577.55,2427.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/o & w/ contrast),72158,MERITAIN,AETNA,1876.0,2496.0,3840.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated w/ diff),85025,BLUE CROSS - TX,HIGHMARK BCBS,49.96,169.0,260.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Abdomen,MRI Abdomen (w/o contrast),74181,BLUE CROSS - VA (CAREFIRST),HIGHMARK BCBS,825.34,1128.4,1736.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/o contrast),74176,AMERIHEALTH,INDEPENDENCE BLUE CROSS,,2068.3,3182.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated),85027,BLUE CROSS - NM,HIGHMARK BCBS,41.6,57.2,88.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/ contrast),72149,BLUE CROSS - TN,HIGHMARK BCBS,1205.51,2468.7,3798.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/o contrast),71250,BLUE CROSS - IL,HIGHMARK BCBS,528.51,1105.0,1700.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Cervical),MRI Cervical Spine (w/o & w/ contrast),72156,BLUE DISTINCTION TRANSPLANT,HIGHMARK BCBS,1376.17,2496.0,3840.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Abdomen,MRI Abdomen (w/ contrast),74182,DEVON HEALTH SERVICES,DEVON HEALTH SERVICE,1662.5,1137.5,1750.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,CIGNA,CIGNA,2151.03,2258.75,3475.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Ultrasound Pelvis,Ultrasound Pelvis (complete),76856,BLUE CROSS - DC (CAREFIRST),HIGHMARK BCBS,447.23,824.85,1269.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o & w/ contrast),73723,PACE-TRINITY HEALTH,ST FRANCIS LIFE PACE,373.65,2639.65,4061.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Head / Brain,CT Head/Brain (w/o contrast),70450,GEHA,UNITED HEALTHCARE,1302.72,882.05,1357.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/o contrast),74176,BLUE CROSS - NC,HIGHMARK BCBS,652.49,2068.3,3182.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Thoracic),MRI Thoracic Spine (w/o & w/ contrast),72157,BLUE SHIELD - CA,HIGHMARK BCBS,1380.22,2496.0,3840.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/o contrast),74176,BLUE CROSS - HI,HIGHMARK BCBS,652.49,2068.3,3182.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/ contrast),71260,THREE RIVERS PROVIDER NETWORK,THREE RIVERS,2305.65,1577.55,2427.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/o contrast),72148,BLUE CROSS - HI,HIGHMARK BCBS,784.64,1612.65,2481.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/o contrast),72148,BLUE CROSS - OH (ANTHEM),HIGHMARK BCBS,784.64,1612.65,2481.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CBC Blood Panel,CBC Blood Panel (automated),85027,DELAWARE FIRST HEALTH,DE FIRST HEALTH MEDICAID,13.63,1141.73,1756.51,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,BLUE CROSS - FEDERAL,HIGHMARK BCBS,892.41,2258.75,3475.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/o contrast),72148,BLUE SHIELD - DE (HIGHMARK) MEDCIARE ADVANTAGE,HIGHMARK MEDICARE ADVANTAGE,252.9,1612.65,2481.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Thoracic),MRI Thoracic Spine (w/o contrast),72146,AMERIHEALTH,INDEPENDENCE BLUE CROSS,,1612.65,2481.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,BLUE CROSS - VA (CAREFIRST),HIGHMARK BCBS,892.41,2258.75,3475.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Ultrasound Pelvis,Ultrasound Pelvis (limited),76857,BLUE CROSS - NV (ANTHEM),HIGHMARK BCBS,154.46,257.4,396.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,Chest X-Ray,Chest X-Ray (1 view),71045,BLUE CROSS - PA (CAPITAL),HIGHMARK BCBS,211.3,9922.38,15265.2,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Chest,CT Chest (w/ contrast),71260,BLUE CROSS - DE (HIGHMARK) MEDICAID ADVANTAGE,HIGHMARK BCBS HEALTH OPTIONS MEDICAID,948.96,1577.55,2427.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Spine (Lumbar),MRI Lumbar Spine (w/ contrast),72149,ALT PAYOR CV MEDPRO,HIGHMARK BCBS,1205.51,2468.7,3798.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,CT Abdomen & Pelvis,CT Abdomen & Pelvis (w/o & w/ contrast),74178,BLUE CROSS - NV (ANTHEM),HIGHMARK BCBS,1591.78,3892.85,5989.0,outpatient,facility
St. Francis Hospital,Wilmington,DE,701 N. Clayton St,MRI Knee / Joint,MRI Knee/Joint (w/o contrast),73721,BLUE CROSS - OR (REGENCE),HIGHMARK BCBS,892.41,2258.75,3475.0,outpatient,facility
